ticket_id,customer_id,ticket_type,message,sentiment,status,created_at
TICK-000226,CUST-00989,policy_question,Is expedited shipping refundable if the delivery is late anyway?,neutral,open,2025-07-08T21:00:00
TICK-000227,CUST-00473,escalation,"This has gone on too long, please escalate this to a supervisor.",very_negative,resolved,2025-09-15T16:00:00
TICK-000228,CUST-00837,policy_question,How long do I have to return an item after delivery?,neutral,open,2025-05-09T01:00:00
TICK-000229,CUST-00568,retention_risk,"Between the delays and the return hassle, I'm reconsidering my subscription.",negative,open,2025-05-26T02:00:00
TICK-000230,CUST-00928,return_request,"Requesting a return on ORD-003681, the item doesn't match the listing photos.",neutral,resolved,2025-02-16T07:00:00
TICK-000231,CUST-00953,return_request,"The product stopped working after two uses, I want to return it.",neutral,resolved,2025-01-28T12:00:00
TICK-000232,CUST-00396,policy_question,Do premium members get extended return windows?,neutral,resolved,2025-04-25T00:00:00
TICK-000233,CUST-00811,policy_question,"My order arrived 7 days ago but it's damaged, can I still get a refund?",neutral,open,2025-01-20T09:00:00
TICK-000234,CUST-00713,escalation,"This has gone on too long, please escalate this to a supervisor.",negative,resolved,2025-08-18T19:00:00
TICK-000235,CUST-00020,order_inquiry,Tracking says shipped but there hasn't been an update in four days.,neutral,open,2025-03-18T17:00:00
TICK-000236,CUST-00541,escalation,"I'm not satisfied with the previous response, please escalate.",very_negative,open,2025-05-28T07:00:00
TICK-000237,CUST-00245,policy_question,What is your refund policy for items damaged in shipping?,neutral,resolved,2025-02-02T03:00:00
TICK-000238,CUST-00549,return_request,Item from ORD-004889 arrived defective right out of the box.,neutral,open,2025-03-15T09:00:00
TICK-000239,CUST-00362,policy_question,How long does a refund actually take to process once approved?,neutral,resolved,2025-04-06T21:00:00
TICK-000240,CUST-00999,retention_risk,"Every order this month has had some issue, what's going on?",very_negative,open,2025-09-17T16:00:00
TICK-000241,CUST-00895,retention_risk,This is becoming a pattern and I don't think I want to keep ordering here.,very_negative,open,2025-07-18T11:00:00
TICK-000242,CUST-00808,order_inquiry,My package was supposed to arrive 7 days ago and I still haven't received it.,neutral,resolved,2025-05-04T23:00:00
TICK-000243,CUST-00791,retention_risk,Honestly considering switching to a different service after this experience.,very_negative,open,2025-01-23T11:00:00
TICK-000244,CUST-00798,retention_risk,If order ORD-006803 is late again I'm done ordering from here.,very_negative,resolved,2025-04-04T04:00:00
TICK-000245,CUST-00038,order_inquiry,The courier app says delivered but nothing showed up at my door.,neutral,open,2025-01-23T06:00:00
TICK-000246,CUST-00956,return_request,"The product stopped working after two uses, I want to return it.",negative,resolved,2025-08-31T08:00:00
TICK-000247,CUST-00196,order_inquiry,My delivery window passed yesterday and there's no update.,neutral,resolved,2025-01-25T20:00:00
TICK-000248,CUST-00448,policy_question,"My order arrived 7 days ago but it's damaged, can I still get a refund?",neutral,resolved,2025-07-17T10:00:00
TICK-000249,CUST-00709,escalation,"This has gone on too long, please escalate this to a supervisor.",very_negative,resolved,2025-05-17T02:00:00
TICK-000250,CUST-00441,return_request,"This arrived damaged, the box was crushed and the product inside is cracked.",neutral,resolved,2025-06-14T03:00:00
TICK-000251,CUST-00303,order_inquiry,My delivery window passed yesterday and there's no update.,neutral,resolved,2025-08-07T05:00:00
TICK-000252,CUST-00458,retention_risk,"Between the delays and the return hassle, I'm reconsidering my subscription.",negative,resolved,2025-08-11T08:00:00
TICK-000253,CUST-00077,retention_risk,"This is the third time an order has been late, I'm thinking about cancelling my account.",very_negative,resolved,2025-03-23T00:00:00
TICK-000254,CUST-00695,order_inquiry,Is there a delay on my shipment? It's been quiet since it left the facility.,neutral,open,2025-03-06T02:00:00
TICK-000255,CUST-00376,order_inquiry,My delivery window passed yesterday and there's no update.,neutral,resolved,2025-01-17T19:00:00
TICK-000256,CUST-00972,order_inquiry,The courier app says delivered but nothing showed up at my door.,neutral,resolved,2025-08-16T02:00:00
TICK-000257,CUST-00376,retention_risk,"Every order this month has had some issue, what's going on?",very_negative,resolved,2025-05-23T07:00:00
TICK-000258,CUST-00754,escalation,"I've contacted support three times about this and nobody has resolved it, I need a manager.",negative,resolved,2025-07-18T17:00:00
TICK-000259,CUST-00721,order_inquiry,The tracking page hasn't changed since it left the warehouse.,neutral,open,2025-05-27T22:00:00
TICK-000260,CUST-00205,escalation,"This has gone on too long, please escalate this to a supervisor.",negative,open,2025-02-07T14:00:00
TICK-000261,CUST-00830,order_inquiry,"Order ORD-003647 shows 'processing' for 3 days now, is that normal?",negative,resolved,2025-06-27T22:00:00
TICK-000262,CUST-00913,order_inquiry,Checking in on ORD-002379 — no movement on tracking for almost a week.,neutral,open,2025-03-31T11:00:00
TICK-000263,CUST-00812,policy_question,"My order arrived 5 days ago but it's damaged, can I still get a refund?",neutral,open,2025-09-10T00:00:00
TICK-000264,CUST-00378,policy_question,How long does a refund actually take to process once approved?,neutral,open,2025-02-14T02:00:00
TICK-000265,CUST-00539,policy_question,What counts as eligible for a late-delivery refund?,neutral,resolved,2025-02-07T04:00:00
TICK-000266,CUST-00076,escalation,"Nothing offered so far has actually solved my problem, I need this escalated.",very_negative,resolved,2025-06-26T04:00:00
TICK-000267,CUST-00656,return_request,"I ordered the wrong color by mistake, is exchange possible at this point?",neutral,open,2025-08-10T16:00:00
TICK-000268,CUST-00852,escalation,"I've contacted support three times about this and nobody has resolved it, I need a manager.",negative,open,2025-06-05T05:00:00
TICK-000269,CUST-00971,order_inquiry,"Order ORD-001848 shows 'processing' for 7 days now, is that normal?",negative,resolved,2025-02-10T08:00:00
TICK-000270,CUST-00129,order_inquiry,Checking in on ORD-002249 — no movement on tracking for almost a week.,negative,resolved,2025-02-17T16:00:00
TICK-000271,CUST-00965,retention_risk,"Thinking about closing my account, can you give me a reason not to?",negative,open,2025-06-22T18:00:00
TICK-000272,CUST-00047,order_inquiry,My package was supposed to arrive 3 days ago and I still haven't received it.,negative,resolved,2025-04-18T18:00:00
TICK-000273,CUST-00510,policy_question,What is your refund policy for items damaged in shipping?,neutral,resolved,2025-09-05T07:00:00
TICK-000274,CUST-00305,return_request,Can I get a prepaid return label for this order?,negative,open,2025-01-31T05:00:00
TICK-000275,CUST-00476,policy_question,What counts as eligible for a late-delivery refund?,neutral,resolved,2025-03-15T10:00:00
TICK-000276,CUST-00752,return_request,"The product stopped working after two uses, I want to return it.",negative,resolved,2025-03-08T11:00:00
TICK-000277,CUST-00248,policy_question,"My order arrived 7 days ago but it's damaged, can I still get a refund?",neutral,open,2025-05-17T14:00:00
TICK-000278,CUST-00052,order_inquiry,Tracking says shipped but there hasn't been an update in four days.,neutral,resolved,2025-08-03T07:00:00
TICK-000279,CUST-00336,escalation,"This is regarding order ORD-006665, I've been going back and forth for a week with no resolution.",very_negative,open,2025-03-23T15:00:00
TICK-000280,CUST-00511,escalation,"This has gone on too long, please escalate this to a supervisor.",very_negative,resolved,2025-01-12T02:00:00
TICK-000281,CUST-00469,escalation,"I'm not satisfied with the previous response, please escalate.",negative,open,2025-06-30T01:00:00
TICK-000282,CUST-00612,order_inquiry,The courier app says delivered but nothing showed up at my door.,negative,resolved,2025-05-27T17:00:00
TICK-000283,CUST-00442,order_inquiry,Tracking says shipped but there hasn't been an update in four days.,neutral,resolved,2025-07-07T12:00:00
TICK-000284,CUST-00053,policy_question,Can I return an item I opened but didn't use?,neutral,resolved,2025-05-28T02:00:00
TICK-000285,CUST-00783,policy_question,What counts as eligible for a late-delivery refund?,neutral,open,2025-03-07T03:00:00
TICK-000286,CUST-00572,policy_question,What's the process for a refund on a final-sale item that arrived broken?,neutral,open,2025-04-12T19:00:00
TICK-000287,CUST-00042,policy_question,Are digital or downloadable products ever returnable?,neutral,open,2025-03-12T22:00:00
TICK-000288,CUST-00532,policy_question,What counts as eligible for a late-delivery refund?,neutral,open,2025-03-13T10:00:00
TICK-000289,CUST-00167,escalation,I want to speak to someone who can actually make a decision on this.,very_negative,resolved,2025-06-22T16:00:00
TICK-000290,CUST-00502,return_request,"I ordered the wrong color by mistake, is exchange possible at this point?",negative,resolved,2025-01-09T11:00:00
TICK-000291,CUST-00598,policy_question,"My order arrived 8 days ago but it's damaged, can I still get a refund?",neutral,open,2025-08-31T08:00:00
TICK-000292,CUST-00996,escalation,I've been patient but this needs to go to someone higher up now.,negative,open,2025-09-03T05:00:00
TICK-000293,CUST-00794,policy_question,How long does a refund actually take to process once approved?,neutral,open,2025-05-05T01:00:00
TICK-000294,CUST-00196,retention_risk,Honestly considering switching to a different service after this experience.,negative,resolved,2025-06-10T13:00:00
TICK-000295,CUST-00514,order_inquiry,"Order ORD-001671 shows 'processing' for 8 days now, is that normal?",negative,resolved,2025-02-01T22:00:00
TICK-000296,CUST-00333,order_inquiry,I placed this order almost 12 days ago. Is it still in transit?,negative,resolved,2025-07-12T10:00:00
TICK-000297,CUST-00935,escalation,"This has gone on too long, please escalate this to a supervisor.",very_negative,resolved,2025-05-16T19:00:00
TICK-000298,CUST-00286,policy_question,Do premium members get extended return windows?,neutral,open,2025-06-02T09:00:00
TICK-000299,CUST-00325,retention_risk,"I'm one bad experience away from cancelling, just being honest.",very_negative,resolved,2025-05-21T09:00:00
TICK-000300,CUST-00557,order_inquiry,My delivery window passed yesterday and there's no update.,neutral,resolved,2025-06-26T04:00:00
TICK-000301,CUST-00979,order_inquiry,The tracking page hasn't changed since it left the warehouse.,negative,open,2025-06-27T14:00:00
TICK-000302,CUST-00220,retention_risk,"I'm one bad experience away from cancelling, just being honest.",negative,resolved,2025-05-20T04:00:00
TICK-000303,CUST-00249,order_inquiry,"Order ORD-004808 shows 'processing' for 5 days now, is that normal?",neutral,open,2025-04-30T01:00:00
TICK-000304,CUST-00484,order_inquiry,Where is order ORD-005877? It's later than the estimate I was given.,neutral,open,2025-01-03T17:00:00
TICK-000305,CUST-00669,escalation,"This is regarding order ORD-003334, I've been going back and forth for a week with no resolution.",very_negative,resolved,2025-04-13T09:00:00
TICK-000306,CUST-00930,policy_question,What is your refund policy for items damaged in shipping?,neutral,open,2025-01-20T05:00:00
TICK-000307,CUST-00957,policy_question,How long do I have to return an item after delivery?,neutral,resolved,2025-09-11T05:00:00
TICK-000308,CUST-00949,escalation,I've been patient but this needs to go to someone higher up now.,very_negative,open,2025-01-05T09:00:00
TICK-000309,CUST-00951,retention_risk,Honestly considering switching to a different service after this experience.,very_negative,resolved,2025-08-21T20:00:00
TICK-000310,CUST-00911,retention_risk,"I'm one bad experience away from cancelling, just being honest.",negative,resolved,2025-05-20T06:00:00
TICK-000311,CUST-00167,return_request,"The product stopped working after two uses, I want to return it.",negative,resolved,2025-04-06T00:00:00
TICK-000312,CUST-00691,return_request,"Requesting a return on ORD-004652, the item doesn't match the listing photos.",neutral,open,2025-07-27T13:00:00
TICK-000313,CUST-00686,policy_question,"My order arrived 8 days ago but it's damaged, can I still get a refund?",neutral,open,2025-03-13T15:00:00
TICK-000314,CUST-00007,policy_question,Do premium members get extended return windows?,neutral,resolved,2025-05-01T14:00:00
TICK-000315,CUST-00310,return_request,"The product stopped working after two uses, I want to return it.",neutral,resolved,2025-07-04T22:00:00
TICK-000316,CUST-00122,order_inquiry,My delivery window passed yesterday and there's no update.,neutral,resolved,2025-03-23T12:00:00
